GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150111,0.00, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,21,H, ,S,9999,33, , ,W,2400,15, , ,W,2400,9.6, , ,W,9999,260, , ,W,9999,270, , ,W,9999,17.0, , ,W,9999,23.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150112,0.20, , ,W,2400,-9999, , , ,9999,0.0,T, ,W,9999,35,H, ,S,9999,38, , ,W,2400,33, , ,W,2400,9.4, , ,W,9999,330, , ,W,9999,350, , ,W,9999,17.0, , ,W,9999,23.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150113,0.00, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,27,H, ,S,9999,35, , ,W,2400,15, , ,W,2400,10.5, , ,W,9999,330, , ,W,9999,330, , ,W,9999,21.0, , ,W,9999,25.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150114,0.00,T, ,W,2400,-9999, , , ,9999,0.0,T, ,W,9999,18,H, ,S,9999,25, , ,W,2400,14, , ,W,2400,8.7, , ,W,9999,330, , ,W,9999,320, , ,W,9999,13.0, , ,W,9999,16.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150115,0.12, , ,W,2400,-9999, , , ,9999,0.8, , ,W,9999,26,H, ,S,9999,31, , ,W,2400,25, , ,W,2400,9.6, , ,W,9999,250, , ,W,9999,250, , ,W,9999,15.0, , ,W,9999,21.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150116,0.00, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,28,H, ,S,9999,38, , ,W,2400,15, , ,W,2400,15.7, , ,W,9999,290, , ,W,9999,290, , ,W,9999,29.1, , ,W,9999,38.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150117,0.00, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,16,H, ,S,9999,22, , ,W,2400,9, , ,W,2400,11.0, , ,W,9999,290, , ,W,9999,310, , ,W,9999,21.9, , ,W,9999,31.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150118,0.15, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,32,H, ,S,9999,51, , ,W,2400,20, , ,W,2400,9.8, , ,W,9999,180, , ,W,9999,140, , ,W,9999,25.9, , ,W,9999,33.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150119,0.00, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,42,H, ,S,9999,46, , ,W,2400,32, , ,W,2400,15.2, , ,W,9999,260, , ,W,9999,250, , ,W,9999,23.0, , ,W,9999,31.1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150120,0.00, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,33,H, ,S,9999,39, , ,W,2400,27, , ,W,2400,13.4, , ,W,9999,260, , ,W,9999,250, , ,W,9999,23.0, , ,W,9999,30.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150121,0.00, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,27,H, ,S,9999,34, , ,W,2400,22, , ,W,2400,6.7, , ,W,9999,320, , ,W,9999,330, , ,W,9999,14.1, , ,W,9999,19.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150122,0.00,T, ,W,2400,-9999, , , ,9999,0.0,T, ,W,9999,32,H, ,S,9999,37, , ,W,2400,29, , ,W,2400,6.9, , ,W,9999,290, , ,W,9999,290, , ,W,9999,14.1, , ,W,9999,17.0, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:USW00014739,BOSTON MA US,3.7,42.3606,-71.0106,20150123,0.00, , ,W,2400,-9999, , , ,9999,0.0, , ,W,9999,31,H, ,S,9999,37, , ,W,2400,24, , ,W,2400,10.3, , ,W,9999,240, , ,W,9999,280, , ,W,9999,16.1, , ,W,9999,21.9, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999
